endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
70,34,2083,18.485,0,0
70,36,1939,20.216,0,0
70,38,1938,24.655,0,0
70,40,2219,28.022,0,0
70,42,2354,29.773,0,0
70,44,2486,32.89,0,0
70,46,2756,38.09,0,0
68,30,1745,30.238,0,0
68,32,1745,29.385,0,0
68,34,1886,27.647,0,0.001
68,36,1661,28.152,0,0.002
68,38,1938,31.334,0,0.002
68,40,2217,33.749,0,0.002
68,42,2493,34.334,0,0.002
68,44,2232,36.338,0,0.001
68,46,2641,42.386,0,0
68,48,2615,51.604,0,0
66,30,1605,34.945,0,0
66,32,1605,36.862,0,0.001
66,34,1469,36.174,0,0.003
66,36,1525,35.468,0,0.006
66,38,1804,37.029,0,0.009
66,40,2078,39.279,0,0.009
66,42,2356,41.321,0,0.007
66,44,2373,45.396,0,0.003
66,46,2641,53.62,0,0.001
66,48,2642,65.288,0,0
66,50,2782,76.265,0,0
64,28,1743,29.81,0,0
64,30,1743,34.883,0,0.001
64,32,1328,39.936,0,0.003
64,34,1469,40.789,0,0.008
64,36,1385,39.4,0.002,0.018
64,38,1804,39.628,0.004,0.027
64,40,1943,41.466,0.005,0.028
64,42,2217,44.112,0.003,0.02
64,44,2097,48.783,0.001,0.009
64,46,2236,56.554,0,0.003
64,48,2503,66.494,0,0.001
64,50,2643,74.769,0,0
62,28,1322,23.705,0,0
62,30,1328,30.576,0,0.002
62,32,1328,37.123,0,0.006
62,34,1469,38.696,0.002,0.018
62,36,1382,37.403,0.009,0.042
62,38,1387,37.297,0.021,0.064
62,40,1664,38.169,0.024,0.068
62,42,1943,38.846,0.013,0.05
62,44,2102,40.569,0.004,0.025
62,46,2101,44.523,0,0.008
62,48,2231,50.023,0,0.002
62,50,2231,54.317,0,0
62,52,2087,53.537,0,0
60,28,1322,16.938,0,0.001
60,30,1044,23.435,0,0.003
60,32,1328,28.945,0,0.012
60,34,1469,30.408,0.004,0.036
60,36,1382,30.291,0.021,0.079
60,38,1385,31.229,0.049,0.119
60,40,1526,31.358,0.057,0.127
60,42,1684,29.062,0.032,0.103
60,44,1823,26.491,0.009,0.059
60,46,1682,26.04,0.001,0.022
60,48,1683,27.795,0,0.005
60,50,1948,30.056,0,0.001
60,52,1808,30.137,0,0
58,28,1322,12.428,0,0.001
58,30,1044,16.766,0,0.005
58,32,1184,19.472,0,0.019
58,34,1328,20.067,0.005,0.058
58,36,1244,21.077,0.024,0.123
58,38,1385,23.193,0.057,0.172
58,40,1405,23.207,0.065,0.185
58,42,1546,19.44,0.037,0.165
58,44,1823,14.654,0.01,0.114
58,46,1399,12.079,0.001,0.051
58,48,1539,12.613,0,0.012
58,50,1539,15.392,0,0.002
58,52,1807,18.207,0,0
56,28,1183,12.493,0,0.001
56,30,1185,14.456,0,0.004
56,32,1044,13.705,0,0.02
56,34,1046,12.209,0.003,0.072
56,36,1100,12.606,0.013,0.154
56,38,980,14.452,0.032,0.207
56,40,1121,14.514,0.037,0.221
56,42,1402,11.369,0.021,0.211
56,44,1402,7.294,0.006,0.172
56,46,1399,5.166,0.001,0.089
56,48,1399,6.271,0,0.019
56,50,1398,10.552,0,0.002
56,52,1677,15.928,0,0
54,28,1063,15.769,0,0.002
54,30,787,16.213,0,0.004
54,32,927,12.493,0,0.014
54,34,840,8.305,0.001,0.057
54,36,980,6.708,0.004,0.152
54,38,980,7.131,0.009,0.219
54,40,980,7.051,0.01,0.238
54,42,1261,5.34,0.006,0.235
54,44,1122,3.184,0.002,0.206
54,46,1122,2.358,0,0.101
54,48,1121,4.085,0,0.015
54,50,1399,8.867,0,0.001
52,28,925,17.434,0,0.011
52,30,787,17.319,0,0.013
52,32,700,12.26,0,0.017
52,34,840,6.601,0,0.038
52,36,840,3.546,0,0.112
52,38,840,2.781,0.001,0.207
52,40,700,2.524,0.001,0.242
52,42,840,1.871,0.001,0.244
52,44,702,1.129,0,0.212
52,46,702,1.094,0,0.08
52,48,1260,2.649,0,0.008
52,50,1120,6.351,0,0.001
50,30,561,15.094,0.002,0.06
50,32,561,10.525,0.001,0.066
50,34,561,5.251,0,0.075
50,36,561,2.097,0,0.106
50,38,561,0.98,0,0.181
50,40,420,0.676,0,0.238
50,42,419,0.473,0,0.246
50,44,281,0.31,0,0.196
50,46,281,0.446,0,0.05
50,48,559,1.339,0,0.004
48,32,561,9.087,0.007,0.224
48,34,561,4.545,0.002,0.236
48,36,420,1.631,0,0.248
48,38,420,0.48,0,0.258
48,40,420,0.172,0,0.26
48,42,141,0.081,0,0.254
48,44,281,0.068,0,0.159
48,46,281,0.144,0,0.027
46,36,420,1.909,0.001,0.426
46,38,420,0.488,0,0.429
46,40,420,0.096,0,0.413
46,42,282,0.019,0,0.375
60,60,1804,10.233,0,0
58,54,1945,18.088,0,0
58,56,1945,14.186,0,0
58,58,1945,8.967,0,0
58,60,1804,5.234,0,0
58,62,1525,3.652,0,0
58,64,1246,3.52,0,0
58,66,1117,3.948,0,0
56,54,1676,18.29,0,0
56,56,1665,15.51,0,0
56,58,1664,10.021,0,0
56,60,1525,5.438,0,0
56,62,1256,2.899,0,0
56,64,1257,1.801,0,0
56,66,978,1.411,0,0
56,68,838,1.235,0,0
54,52,1396,15.002,0,0
54,54,1118,18.578,0,0
54,56,1257,17.398,0,0
54,58,1256,13.389,0,0
54,60,1256,9.302,0,0
54,62,838,5.889,0,0
54,64,838,3.238,0,0
54,66,838,1.569,0,0
54,68,838,0.765,0,0
54,70,698,0.396,0,0
52,52,838,11.429,0,0
52,54,697,15.716,0,0
52,56,837,18.029,0,0
52,58,558,18.71,0,0
52,60,558,17.292,0,0
52,62,698,13.127,0,0
52,64,698,7.919,0,0
52,66,698,4.048,0,0
52,68,558,1.959,0,0
52,70,558,0.902,0,0
50,50,418,3.466,0,0
50,52,418,7.036,0,0
50,54,418,12.123,0,0
50,56,558,18.969,0,0
50,58,558,25.863,0,0
50,60,558,28.132,0,0
50,62,558,23.404,0,0
50,64,558,15.477,0,0
50,66,558,9.121,0,0
50,68,418,5.19,0,0
50,70,418,2.646,0,0
50,72,418,1.061,0,0
48,48,418,0.517,0,0
48,50,418,1.558,0,0
48,52,418,4.071,0,0
48,54,558,9.638,0,0
48,56,558,19.415,0,0
48,58,558,30.421,0,0
48,60,558,35.477,0,0
48,62,558,31.363,0,0
48,64,558,23.032,0,0
48,66,418,15.906,0,0
48,68,418,10.418,0,0
48,70,418,5.715,0,0
48,72,418,2.357,0,0
46,48,418,0.171,0,0
46,50,418,0.685,0,0
46,52,418,2.46,0,0
46,54,558,7.322,0,0
46,56,558,16.562,0,0
46,58,558,27.346,0,0
46,60,558,33.127,0,0
46,62,558,31.292,0,0
46,64,558,26.093,0,0
46,66,418,21.022,0,0
46,68,418,15.27,0,0
46,70,418,8.764,0,0
46,72,418,3.672,0,0
44,48,418,0.058,0,0
44,50,418,0.316,0,0
44,52,418,1.384,0,0
44,54,558,4.529,0,0
44,56,558,10.652,0,0
44,58,558,18.003,0,0
44,60,558,22.649,0,0
44,62,418,23.316,0,0
44,64,418,22.417,0,0
44,66,418,20.6,0,0
44,68,418,16.052,0,0
44,70,418,9.465,0,0
44,72,418,4.002,0,0
42,48,139,0.013,0,0
42,50,418,0.131,0,0
42,52,418,0.619,0,0
42,54,558,2.084,0,0
42,56,558,4.972,0,0
42,58,558,8.573,0,0
42,60,418,11.344,0,0
42,62,418,13.024,0,0
42,64,418,14.429,0,0
42,66,418,14.67,0,0
42,68,418,11.962,0,0
42,70,418,7.167,0,0
42,72,279,3.043,0,0
40,50,278,0.042,0,0
40,52,278,0.202,0,0
40,54,418,0.69,0,0
40,56,418,1.663,0,0
40,58,418,2.947,0,0
40,60,418,4.181,0,0
40,62,418,5.44,0,0
40,64,418,6.843,0,0
40,66,418,7.478,0,0
40,68,418,6.274,0,0
40,70,418,3.796,0,0
38,50,139,0.008,0,0
38,52,278,0.048,0,0
38,54,278,0.16,0,0
38,56,418,0.398,0,0
38,58,418,0.732,0,0
38,60,418,1.137,0,0
38,62,418,1.686,0,0
38,64,418,2.353,0,0
38,66,418,2.701,0,0
38,68,418,2.307,0,0
36,52,139,0.007,0,0
36,54,139,0.023,0,0
36,56,278,0.062,0,0
36,58,418,0.132,0,0
36,60,418,0.228,0,0
36,62,418,0.384,0,0
36,64,418,0.579,0,0
36,66,279,0.684,0,0
34,56,139,0.007,0,0
34,58,139,0.011,0,0
34,60,279,0.032,0,0
34,62,279,0.062,0,0
102,46,984,1.792,0,0.03
102,48,1122,3.874,0,0.015
102,50,1402,8.617,0.001,0.018
100,42,838,2.986,0.001,0.204
100,44,1123,2.454,0,0.076
100,46,1263,4.387,0,0.017
100,48,1681,8.203,0,0.01
100,50,1543,14.196,0,0.009
100,52,1686,23.334,0.001,0.01
100,54,1546,34.139,0.003,0.01
98,40,1112,3.864,0.003,0.223
98,42,1535,2.761,0,0.138
98,44,1820,4.464,0,0.047
98,46,1681,9.232,0,0.025
98,48,1960,16.057,0,0.017
98,50,1934,23.852,0,0.011
98,52,1934,33.177,0,0.007
98,54,1934,44.159,0.001,0.005
98,56,2070,52.992,0.001,0.003
98,58,1792,53.539,0,0.002
96,38,1112,3.375,0.001,0.176
96,40,1396,2.928,0,0.13
96,42,1535,3.785,0,0.086
96,44,1814,7.866,0,0.067
96,46,2486,16.03,0.001,0.054
96,48,2491,26.333,0.002,0.04
96,50,2352,35.639,0.001,0.026
96,52,2073,43.681,0.001,0.013
96,54,2071,52.788,0,0.005
96,56,2209,62.326,0,0.002
96,58,2070,65.872,0,0.001
94,36,1397,3.711,0,0.055
94,38,1534,5.046,0,0.039
94,40,1537,6.136,0,0.041
94,42,1953,8.316,0.001,0.072
94,44,2062,14.192,0.004,0.1
94,46,2483,25.055,0.011,0.098
94,48,2771,37.801,0.017,0.08
94,50,2632,47.037,0.012,0.055
94,52,2627,51.717,0.004,0.03
94,54,2348,56.491,0.001,0.012
94,56,2348,64.476,0,0.003
94,58,2209,69.898,0,0.001
94,60,2209,62.89,0,0
92,36,1397,9.37,0,0.007
92,38,1678,13.803,0,0.009
92,40,1961,17.066,0,0.02
92,42,1953,20.191,0.002,0.056
92,44,2062,26.821,0.015,0.104
92,46,2345,38.801,0.044,0.126
92,48,2740,51.853,0.066,0.116
92,50,2883,58.805,0.048,0.088
92,52,2881,58.37,0.017,0.054
92,54,2602,57.145,0.003,0.024
92,56,2461,61.132,0,0.007
92,58,2600,66.089,0,0.002
92,60,2209,61.202,0,0
90,36,1397,20.722,0,0.003
90,38,1817,30.197,0.001,0.005
90,40,2238,37.029,0.001,0.013
90,42,2065,41.11,0.005,0.038
90,44,2176,46.931,0.028,0.083
90,46,2460,57.523,0.085,0.119
90,48,2879,68.397,0.127,0.123
90,50,3291,71.63,0.093,0.102
90,52,3013,66.04,0.035,0.068
90,54,2737,59.003,0.008,0.034
90,56,2317,57.669,0.001,0.012
90,58,2456,60.004,0,0.003
90,60,2456,56.723,0,0.001
88,36,1399,33.669,0.001,0.003
88,38,1818,47.505,0.001,0.004
88,40,2100,58.281,0.001,0.009
88,42,2322,63.62,0.005,0.025
88,44,2317,67.324,0.027,0.057
88,46,2592,73.911,0.081,0.09
88,48,3010,80.745,0.121,0.102
88,50,3426,80.754,0.091,0.09
88,52,3287,72.424,0.039,0.064
88,54,3013,61.892,0.011,0.036
88,56,2595,55.959,0.003,0.015
88,58,2593,55.021,0,0.004
88,60,2595,52.572,0,0.001
86,36,1816,40.721,0.001,0.003
86,38,1677,54.012,0.002,0.003
86,40,2240,66.68,0.002,0.006
86,42,2873,73.838,0.004,0.015
86,44,2729,76.354,0.015,0.035
86,46,2727,78.774,0.04,0.059
86,48,3149,81.603,0.059,0.07
86,50,3426,80.156,0.049,0.065
86,52,3285,72.061,0.027,0.049
86,54,3148,60.926,0.012,0.03
86,56,2869,52.616,0.004,0.014
86,58,2732,49.466,0.001,0.005
86,60,2591,47.254,0,0.001
84,36,1955,37.858,0.001,0.002
84,38,1955,45.473,0.001,0.003
84,40,2342,56.906,0.002,0.005
84,42,2873,66.248,0.004,0.01
84,44,2873,70.518,0.007,0.02
84,46,2588,71.862,0.013,0.032
84,48,2870,72.705,0.018,0.04
84,50,3286,71.218,0.018,0.038
84,52,3287,64.56,0.014,0.031
84,54,3286,54.08,0.008,0.021
84,56,2867,45.035,0.003,0.012
84,58,2585,40.85,0,0.005
84,60,2311,38.541,0,0.001
82,38,2373,29.599,0,0.003
82,40,2623,38.491,0.001,0.004
82,42,2623,49.807,0.003,0.007
82,44,2876,58.179,0.005,0.01
82,46,2588,62.034,0.005,0.015
82,48,2870,63.296,0.005,0.017
82,50,3007,62.177,0.005,0.017
82,52,3009,56.269,0.005,0.015
82,54,3147,45.684,0.003,0.012
82,56,2997,35.485,0.001,0.008
82,58,2716,30.013,0,0.003
80,40,2623,23.595,0.001,0.004
80,42,2623,36.645,0.002,0.005
80,44,2588,49.739,0.002,0.005
80,46,2591,58.004,0.002,0.005
80,48,2723,60.888,0.002,0.006
80,50,2868,59.405,0.002,0.006
80,52,2995,52.379,0.001,0.005
80,54,3136,40.027,0.001,0.005
80,56,2997,27.606,0,0.004
78,42,2623,31.16,0,0.002
78,44,2617,48.441,0.001,0.002
78,46,2585,61.074,0.001,0.002
78,48,2865,65.146,0.001,0.001
78,50,2711,61.401,0,0.001
78,52,3132,51.08,0,0.001
78,54,2990,36.301,0,0.002
76,48,3556,67.895,0,0
68,54,2470,70.296,0.001,0.001
66,52,2502,81.198,0,0
66,54,2218,79.228,0,0.001
66,56,2357,73.824,0.001,0.001
66,58,2078,66.08,0.001,0.002
66,60,1805,54.461,0.001,0.002
64,52,2358,76.093,0,0
64,54,2078,69.273,0,0
64,56,1946,58.734,0,0.001
64,58,1667,48.711,0,0.001
64,60,1805,39.848,0,0.001
64,62,1805,32.034,0,0.001
62,54,1667,46.448,0,0
62,56,1807,36.488,0,0
62,58,1667,28.002,0,0
62,60,1526,22.487,0,0
62,62,1525,19.34,0,0
62,64,1525,18.258,0,0
60,54,1806,26.312,0,0
60,56,1946,19.835,0,0
60,58,1806,13.832,0,0
60,62,1664,8.906,0,0
60,64,1386,9.161,0,0
60,66,1247,10.154,0,0
46,44,140,0.006,0,0
46,46,140,0.032,0,0
54,24,783,7.097,0,0.001
54,26,922,11.332,0,0.002
52,20,504,7.643,0,0.001
52,22,504,5.398,0,0.003
52,24,645,7.134,0,0.008
52,26,645,12.51,0,0.01
50,20,504,3.884,0,0.004
50,22,504,3.384,0,0.023
50,24,504,5.74,0,0.043
50,26,645,10.78,0.001,0.051
50,28,558,15.193,0.001,0.055
48,18,417,1.823,0,0.004
48,20,417,1.491,0,0.034
48,22,417,1.913,0,0.122
48,24,417,4.282,0.001,0.173
48,26,417,8.618,0.005,0.19
48,28,417,12.518,0.011,0.202
48,30,420,12.752,0.013,0.213
46,18,417,0.465,0,0.035
46,20,417,0.573,0,0.188
46,22,417,1.443,0,0.339
46,24,417,4.115,0.004,0.377
46,26,417,8.819,0.021,0.389
46,28,279,13.302,0.05,0.398
46,30,279,14.022,0.057,0.406
46,32,279,10.319,0.032,0.413
46,34,279,5.301,0.009,0.42
44,18,279,0.116,0,0.208
44,20,417,0.376,0,0.418
44,22,417,1.515,0.001,0.472
44,24,417,4.719,0.009,0.481
44,26,279,10.365,0.045,0.484
44,28,279,15.904,0.106,0.486
44,30,279,17.018,0.122,0.488
44,32,279,12.701,0.069,0.49
44,34,279,6.611,0.019,0.492
44,36,279,2.4,0.002,0.494
44,38,279,0.607,0,0.495
44,40,141,0.104,0,0.512
44,42,141,0.013,0,0.512
42,18,279,0.056,0,0.44
42,20,141,0.312,0,0.512
42,22,279,1.44,0.001,0.506
42,24,279,4.562,0.009,0.506
42,26,279,10.078,0.046,0.507
42,28,279,15.523,0.11,0.507
42,30,279,16.67,0.127,0.508
42,32,279,12.481,0.071,0.508
42,34,279,6.516,0.019,0.508
42,36,279,2.372,0.003,0.509
42,38,141,0.598,0,0.512
42,40,141,0.106,0,0.512
42,42,141,0.013,0,0.512
40,18,141,0.034,0,0.512
40,20,141,0.222,0,0.512
40,22,141,1.009,0,0.512
40,24,279,3.207,0.005,0.511
40,26,279,7.091,0.023,0.511
40,28,279,10.93,0.055,0.511
40,30,279,11.746,0.064,0.511
40,32,279,8.8,0.036,0.511
40,34,279,4.597,0.01,0.512
40,36,141,1.672,0.001,0.512
40,38,141,0.425,0,0.512
40,40,141,0.075,0,0.512
40,42,141,0.009,0,0.512
38,18,141,0.017,0,0.512
38,20,141,0.11,0,0.512
38,22,141,0.499,0,0.512
38,24,141,1.584,0.001,0.512
38,26,141,3.502,0.006,0.512
38,28,141,5.399,0.014,0.512
38,30,141,5.803,0.016,0.512
38,32,141,4.348,0.009,0.512
38,34,141,2.272,0.002,0.512
38,36,141,0.827,0,0.512
38,38,141,0.21,0,0.512
38,40,141,0.037,0,0.512
36,20,141,0.038,0,0.512
36,22,141,0.172,0,0.512
36,24,141,0.546,0,0.512
36,26,141,1.208,0.001,0.512
36,28,141,1.863,0.002,0.512
36,30,141,2.002,0.002,0.512
36,32,141,1.5,0.001,0.512
36,34,141,0.784,0,0.512
36,36,141,0.285,0,0.512
36,38,141,0.072,0,0.512
36,40,141,0.013,0,0.512
34,20,141,0.009,0,0.512
34,22,141,0.041,0,0.512
34,24,141,0.131,0,0.512
34,26,141,0.291,0,0.512
34,28,141,0.448,0,0.512
34,30,141,0.482,0,0.512
34,32,141,0.361,0,0.512
34,34,141,0.189,0,0.512
34,36,141,0.069,0,0.512
34,38,141,0.017,0,0.512
32,22,141,0.007,0,0.512
32,24,141,0.022,0,0.512
32,26,141,0.049,0,0.512
32,28,141,0.075,0,0.512
32,30,141,0.081,0,0.512
32,32,141,0.061,0,0.512
32,34,141,0.032,0,0.512
32,36,141,0.012,0,0.512
30,28,141,0.009,0,0.512
30,30,141,0.009,0,0.512
30,32,141,0.007,0,0.512
56,70,699,1.005,0,0
56,72,420,0.731,0,0
54,72,420,0.197,0,0
54,74,420,0.103,0,0
52,72,419,0.342,0,0
52,74,140,0.095,0,0
52,76,140,0.02,0,0
50,74,140,0.307,0,0
50,76,140,0.064,0,0
50,78,140,0.009,0,0
48,74,140,0.692,0,0
48,76,140,0.144,0,0
48,78,140,0.021,0,0
46,74,140,1.086,0,0
46,76,140,0.226,0,0
46,78,140,0.033,0,0
44,74,140,1.188,0,0
44,76,140,0.247,0,0
44,78,140,0.036,0,0
42,74,140,0.907,0,0
42,76,140,0.189,0,0
42,78,140,0.027,0,0
40,72,140,1.615,0,0
40,74,140,0.482,0,0
40,76,140,0.1,0,0
40,78,140,0.015,0,0
38,70,140,1.398,0,0
38,72,140,0.599,0,0
38,74,140,0.179,0,0
38,76,140,0.037,0,0
36,68,140,0.588,0,0
36,70,140,0.361,0,0
36,72,140,0.155,0,0
36,74,140,0.046,0,0
36,76,140,0.01,0,0
34,64,140,0.095,0,0
34,66,140,0.12,0,0
34,68,140,0.106,0,0
34,70,140,0.065,0,0
34,72,140,0.028,0,0
34,74,140,0.008,0,0
32,62,140,0.007,0,0
32,64,140,0.012,0,0
32,66,140,0.015,0,0
32,68,140,0.013,0,0
32,70,140,0.008,0,0
80,58,2718,20.37,0,0.002
80,60,2157,17.927,0,0.001
78,56,2853,22.564,0,0.002
78,58,2713,14.862,0,0.002
78,60,2017,13.404,0,0.001
78,62,1881,15.175,0,0.001
78,64,1743,16.514,0,0
76,50,3417,60.825,0,0
76,52,2992,47.333,0,0
76,54,3132,32.391,0,0.001
76,56,2849,20.837,0,0.003
76,58,2712,15.189,0,0.004
76,60,2294,14.72,0,0.003
76,62,2013,17.255,0,0.002
76,64,1630,19.339,0,0.001
76,66,1520,17.959,0,0
74,48,3030,61.261,0,0
74,50,2861,53.074,0,0
74,52,3134,40.647,0,0.001
74,54,2994,30.363,0,0.002
74,56,2712,25.133,0.001,0.004
74,58,2712,23.27,0.001,0.006
74,60,2183,21.953,0.001,0.005
74,62,1768,20.848,0,0.003
74,64,1909,19.713,0,0.001
74,66,1520,16.967,0,0
74,68,1383,13.648,0,0
72,46,2754,46.575,0,0
72,48,2754,48.597,0,0
72,50,2754,44.123,0,0
72,52,2893,38.079,0,0.001
72,54,2746,35.862,0.001,0.003
72,56,2606,38.202,0.002,0.005
72,58,2327,39.567,0.003,0.006
72,60,2187,34.96,0.002,0.005
72,62,1910,26.515,0.001,0.004
72,64,1521,19.014,0,0.002
72,66,1383,13.763,0,0.001
72,68,1106,10.7,0,0
70,48,2754,42.904,0,0
70,50,2753,45.669,0,0
70,52,2474,47.506,0,0.001
70,54,2469,51.363,0.001,0.002
70,56,2330,57.241,0.003,0.004
70,58,2190,58.638,0.004,0.004
70,60,1910,49.742,0.003,0.004
70,62,1799,34.405,0.001,0.004
70,64,1522,21.074,0,0.003
70,66,1245,13.445,0,0.001
70,68,1106,10.566,0,0
70,70,1106,10.889,0,0
68,50,2614,60.739,0,0
68,52,2474,66.793,0,0.001
68,56,2470,72.587,0.002,0.002
68,58,2190,70.02,0.003,0.003
68,60,1662,58.258,0.002,0.003
68,62,1524,40.847,0.001,0.003
68,64,1522,26.07,0,0.002
68,66,1245,18.125,0,0.001
68,68,1245,15.706,0,0
68,70,1106,16.123,0,0
66,62,1665,40.613,0,0.001
66,64,1524,29.519,0,0.001
66,66,1245,24.027,0,0
66,68,1245,22.623,0,0
66,70,1106,22.704,0,0
64,64,1524,26.754,0,0
64,66,1107,24.876,0,0
64,68,1245,24.617,0,0
64,70,966,23.987,0,0
62,66,968,18.784,0,0
62,68,829,19.146,0,0
60,68,689,10.536,0,0
92,24,703,0.11,0,0.012
92,26,704,0.213,0,0
90,18,140,0.007,0,0
90,20,284,0.027,0,0
90,22,565,0.102,0,0
90,24,425,0.306,0,0
90,26,564,0.861,0,0
90,28,703,1.966,0,0
90,30,982,3.738,0,0.001
90,32,1120,6.685,0,0.003
88,16,401,0.044,0,0.01
88,18,264,0.074,0,0
88,20,685,0.191,0,0
88,22,964,0.489,0,0
88,24,964,1.214,0,0
88,26,979,2.918,0,0
88,28,980,6.033,0,0
88,30,1259,10.187,0,0.001
88,32,1261,15.022,0,0.001
88,34,1400,22.175,0,0.002
86,14,401,0.21,0,0.026
86,16,678,0.31,0,0.012
86,18,678,0.498,0,0.004
86,20,1101,0.972,0,0.001
86,22,964,1.932,0,0
86,24,964,3.818,0,0
86,26,1103,7.518,0,0
86,28,1118,13.716,0,0
86,30,1397,20.99,0,0
86,32,1400,26.728,0,0.001
86,34,1400,31.87,0,0.002
84,14,678,1.111,0,0.027
84,16,678,1.497,0,0.014
84,18,960,2.19,0,0.005
84,20,1101,3.622,0,0.001
84,22,1101,6.213,0,0
84,24,964,10.076,0,0
84,26,1103,15.717,0,0
84,28,1242,23.856,0,0
84,30,1397,32.432,0,0
84,32,1538,36.769,0,0
84,34,1539,36.501,0,0.001
82,14,795,4.083,0,0.029
82,16,816,5.194,0,0.016
82,18,960,6.937,0,0.006
82,20,1101,10.283,0,0.001
82,22,1101,15.8,0,0
82,24,1101,22.308,0,0
82,26,1103,28.253,0,0
82,28,1242,33.933,0,0
82,30,1380,38.655,0,0
82,32,1538,38.644,0,0
82,34,1821,33.055,0,0.001
82,36,2101,27.912,0,0.002
80,12,795,8.058,0.002,0.042
80,14,795,10.581,0.002,0.031
80,16,933,12.824,0.001,0.018
80,18,1077,16.02,0,0.007
80,20,1218,21.905,0,0.002
80,22,1101,31.058,0,0
80,24,1101,40.107,0,0
80,26,1084,44.076,0,0
80,28,1223,42.548,0,0
80,30,1500,38.323,0,0
80,32,1802,31.963,0,0
80,34,2081,23.566,0,0
80,36,2101,16.723,0,0.001
80,38,2236,16.165,0,0.003
78,12,935,15.251,0.007,0.042
78,14,935,19.46,0.007,0.032
78,16,1073,22.56,0.003,0.019
78,18,1073,26.732,0.001,0.008
78,20,1496,34.542,0,0.002
78,22,1496,46.287,0,0
78,24,1499,56.434,0,0
78,26,1222,57.145,0,0
78,28,1361,47.707,0,0
78,30,1644,34.486,0,0
78,32,1661,22.721,0,0
78,34,2081,13.908,0,0
78,36,2355,8.813,0,0.001
78,38,2356,9.1,0,0.002
76,12,935,20.886,0.013,0.041
76,14,935,26.008,0.012,0.032
76,16,1211,28.841,0.006,0.02
76,18,1211,32.467,0.001,0.008
76,20,1355,40.053,0,0.002
76,22,1703,51.555,0,0
76,24,1703,60.45,0,0
76,26,1499,58.454,0,0
76,28,1366,45.319,0,0
76,30,1644,28.764,0,0
76,32,1799,15.737,0,0
76,34,2496,8.332,0,0
76,36,2634,5.852,0,0
76,38,2636,7.897,0,0.001
74,14,1073,27.232,0.011,0.029
74,16,1298,28.822,0.005,0.019
74,18,1298,30.254,0.001,0.008
74,20,1418,35.093,0,0.002
74,22,1562,43.312,0,0
74,24,1703,49.315,0,0
74,26,1842,46.639,0,0
74,28,1732,35.583,0,0
74,30,1873,22.348,0,0
74,32,1802,12.359,0,0
74,34,2360,7.573,0,0
74,36,2632,7.593,0,0
72,14,1160,26.19,0.005,0.019
72,16,1298,26.908,0.002,0.013
72,18,1418,25.813,0,0.006
72,20,1418,26.712,0,0.002
72,22,1418,30.498,0,0
72,24,1701,33.738,0,0
72,26,1846,32.358,0,0
72,28,1873,26.537,0,0
72,30,2013,19.478,0,0
72,32,1749,13.755,0,0
72,34,2220,11.233,0,0
72,36,2637,12.939,0,0
70,16,1298,27.844,0,0.006
70,18,1418,25.883,0,0.003
70,20,1418,24.12,0,0.001
70,22,1557,24.73,0,0
70,24,1698,26.449,0,0
70,26,1705,26.743,0,0
70,28,1872,25.368,0,0
70,30,2013,23.167,0,0
70,32,1889,20.328,0,0
68,18,1556,29.058,0,0.001
68,20,1418,27.62,0,0
68,22,1698,27.545,0,0
68,24,1561,28.684,0,0
68,26,1561,29.39,0,0
68,28,1728,29.79,0,0
66,22,1836,31.322,0,0
66,24,1699,32.124,0,0
66,26,1701,31.874,0,0
66,28,1604,32.391,0,0
82,60,2301,27.447,0,0.001
80,62,1880,16.762,0,0
80,64,1601,14.979,0,0
